junk line
14.10.2017 01:00:00.000 GMT+1200,5809.6938,5809.6938,5809.6938,5809.6938,10000.1
15.10.2017 01:00:00.000 GMT+1200,5697.3917,5697.3917,5697.3917,5697.3917,10000.1
16.10.2017 01:00:00.000 GMT+1200,5754.2213,5754.2213,5754.2213,5754.2213,10000.1
17.10.2017 01:00:00.000 GMT+1200,5595.235,5595.235,5595.235,5595.235,10000.1
18.10.2017 01:00:00.000 GMT+1200,5572.1988,5572.1988,5572.1988,5572.1988,10000.1
19.10.2017 01:00:00.000 GMT+1200,5699.5838,5699.5838,5699.5838,5699.5838,10000.1
20.10.2017 01:00:00.000 GMT+1200,5984.0863,5984.0863,5984.0863,5984.0863,10000.1
21.10.2017 01:00:00.000 GMT+1200,6013.2288,6013.2288,6013.2288,6013.2288,10000.1
22.10.2017 01:00:00.000 GMT+1200,5984.9563,5984.9563,5984.9563,5984.9563,10000.1
23.10.2017 01:00:00.000 GMT+1200,5895.2988,5895.2988,5895.2988,5895.2988,10000.1
24.10.2017 01:00:00.000 GMT+1200,5518.85,5518.85,5518.85,5518.85,10000.1
25.10.2017 01:00:00.000 GMT+1200,5733.9038,5733.9038,5733.9038,5733.9038,10000.1
26.10.2017 01:00:00.000 GMT+1200,5888.145,5888.145,5888.145,5888.145,10000.1
27.10.2017 01:00:00.000 GMT+1200,5767.68,5767.68,5767.68,5767.68,10000.1
28.10.2017 01:00:00.000 GMT+1200,5732.825,5732.825,5732.825,5732.825,10000.1
29.10.2017 01:00:00.000 GMT+1200,6140.5313,6140.5313,6140.5313,6140.5313,10000.1
30.10.2017 01:00:00.000 GMT+1200,6121.8,6121.8,6121.8,6121.8,10000.1
31.10.2017 01:00:00.000 GMT+1200,6447.6675,6447.6675,6447.6675,6447.6675,10000.1
01.11.2017 01:00:00.000 GMT+1200,6750.1725,6750.1725,6750.1725,6750.1725,10000.1
02.11.2017 01:00:00.000 GMT+1200,7030.0025,7030.0025,7030.0025,7030.0025,10000.1
03.11.2017 01:00:00.000 GMT+1200,7161.4513,7161.4513,7161.4513,7161.4513,10000.1
04.11.2017 01:00:00.000 GMT+1200,7386.9988,7386.9988,7386.9988,7386.9988,10000.1
05.11.2017 01:00:00.000 GMT+1200,7382.4488,7382.4488,7382.4488,7382.4488,10000.1
06.11.2017 01:00:00.000 GMT+1200,6958.2113,6958.2113,6958.2113,6958.2113,10000.1
07.11.2017 01:00:00.000 GMT+1200,7118.8013,7118.8013,7118.8013,7118.8013,10000.1
08.11.2017 01:00:00.000 GMT+1200,7458.795,7458.795,7458.795,7458.795,10000.1
09.11.2017 01:00:00.000 GMT+1200,7146.7813,7146.7813,7146.7813,7146.7813,10000.1
10.11.2017 01:00:00.000 GMT+1200,6570.3125,6570.3125,6570.3125,6570.3125,10000.1
11.11.2017 01:00:00.000 GMT+1200,6337,6337,6337,6337,10000.1
12.11.2017 01:00:00.000 GMT+1200,5857.3175,5857.3175,5857.3175,5857.3175,10000.1
13.11.2017 01:00:00.000 GMT+1200,6517.6763,6517.6763,6517.6763,6517.6763,10000.1
14.11.2017 01:00:00.000 GMT+1200,6598.7688,6598.7688,6598.7688,6598.7688,10000.1
15.11.2017 01:00:00.000 GMT+1200,7279.0013,7279.0013,7279.0013,7279.0013,10000.1
16.11.2017 01:00:00.000 GMT+1200,7843.9375,7843.9375,7843.9375,7843.9375,10000.1
17.11.2017 01:00:00.000 GMT+1200,7689.9088,7689.9088,7689.9088,7689.9088,10000.1
18.11.2017 01:00:00.000 GMT+1200,7776.94,7776.94,7776.94,7776.94,10000.1
19.11.2017 01:00:00.000 GMT+1200,8033.9363,8033.9363,8033.9363,8033.9363,10000.1
20.11.2017 01:00:00.000 GMT+1200,8238.2025,8238.2025,8238.2025,8238.2025,10000.1
21.11.2017 01:00:00.000 GMT+1200,8095.5938,8095.5938,8095.5938,8095.5938,10000.1
22.11.2017 01:00:00.000 GMT+1200,8230.6925,8230.6925,8230.6925,8230.6925,10000.1
23.11.2017 01:00:00.000 GMT+1200,8002.6413,8002.6413,8002.6413,8002.6413,10000.1
24.11.2017 01:00:00.000 GMT+1200,8201.4613,8201.4613,8201.4613,8201.4613,10000.1
25.11.2017 01:00:00.000 GMT+1200,8763.785,8763.785,8763.785,8763.785,10000.1
26.11.2017 01:00:00.000 GMT+1200,9326.5888,9326.5888,9326.5888,9326.5888,10000.1
27.11.2017 01:00:00.000 GMT+1200,9739.055,9739.055,9739.055,9739.055,10000.1
28.11.2017 01:00:00.000 GMT+1200,9908.2288,9908.2288,9908.2288,9908.2288,10000.1
29.11.2017 01:00:00.000 GMT+1200,9816.3475,9816.3475,9816.3475,9816.3475,10000.1
30.11.2017 01:00:00.000 GMT+1200,9916.5363,9916.5363,9916.5363,9916.5363,10000.1
01.12.2017 01:00:00.000 GMT+1200,10859.5625,10859.5625,10859.5625,10859.5625,10000.1
02.12.2017 01:00:00.000 GMT+1200,10895.0138,10895.0138,10895.0138,10895.0138,10000.1
03.12.2017 01:00:00.000 GMT+1200,11180.8875,11180.8875,11180.8875,11180.8875,10000.1
04.12.2017 01:00:00.000 GMT+1200,11616.855,11616.855,11616.855,11616.855,10000.1
05.12.2017 01:00:00.000 GMT+1200,11696.0583,11696.0583,11696.0583,11696.0583,10000.1
06.12.2017 01:00:00.000 GMT+1200,13708.9913,13708.9913,13708.9913,13708.9913,10000.1
07.12.2017 01:00:00.000 GMT+1200,16858.02,16858.02,16858.02,16858.02,10000.1
08.12.2017 01:00:00.000 GMT+1200,16057.145,16057.145,16057.145,16057.145,10000.1
09.12.2017 01:00:00.000 GMT+1200,14913.4038,14913.4038,14913.4038,14913.4038,10000.1
10.12.2017 01:00:00.000 GMT+1200,15036.9563,15036.9563,15036.9563,15036.9563,10000.1
11.12.2017 01:00:00.000 GMT+1200,16699.6775,16699.6775,16699.6775,16699.6775,10000.1
12.12.2017 01:00:00.000 GMT+1200,17178.1025,17178.1025,17178.1025,17178.1025,10000.1
13.12.2017 01:00:00.000 GMT+1200,16407.2025,16407.2025,16407.2025,16407.2025,10000.1
14.12.2017 01:00:00.000 GMT+1200,16531.0838,16531.0838,16531.0838,16531.0838,10000.1
15.12.2017 01:00:00.000 GMT+1200,17601.9438,17601.9438,17601.9438,17601.9438,10000.1
16.12.2017 01:00:00.000 GMT+1200,19343.04,19343.04,19343.04,19343.04,10000.1
17.12.2017 01:00:00.000 GMT+1200,19086.6438,19086.6438,19086.6438,19086.6438,10000.1
18.12.2017 01:00:00.000 GMT+1200,18960.5225,18960.5225,18960.5225,18960.5225,10000.1
19.12.2017 01:00:00.000 GMT+1200,17608.35,17608.35,17608.35,17608.35,10000.1
20.12.2017 01:00:00.000 GMT+1200,16454.7225,16454.7225,16454.7225,16454.7225,10000.1
21.12.2017 01:00:00.000 GMT+1200,15561.05,15561.05,15561.05,15561.05,10000.1
22.12.2017 01:00:00.000 GMT+1200,13857.145,13857.145,13857.145,13857.145,10000.1
23.12.2017 01:00:00.000 GMT+1200,14548.71,14548.71,14548.71,14548.71,10000.1
24.12.2017 01:00:00.000 GMT+1200,13975.4363,13975.4363,13975.4363,13975.4363,10000.1
25.12.2017 01:00:00.000 GMT+1200,13917.0275,13917.0275,13917.0275,13917.0275,10000.1
26.12.2017 01:00:00.000 GMT+1200,15745.2575,15745.2575,15745.2575,15745.2575,10000.1
27.12.2017 01:00:00.000 GMT+1200,15378.285,15378.285,15378.285,15378.285,10000.1
28.12.2017 01:00:00.000 GMT+1200,14428.76,14428.76,14428.76,14428.76,10000.1
29.12.2017 01:00:00.000 GMT+1200,14427.87,14427.87,14427.87,14427.87,10000.1
30.12.2017 01:00:00.000 GMT+1200,12629.8138,12629.8138,12629.8138,12629.8138,10000.1
31.12.2017 01:00:00.000 GMT+1200,13860.1363,13860.1363,13860.1363,13860.1363,10000.1
01.01.2018 01:00:00.000 GMT+1200,13412.44,13412.44,13412.44,13412.44,10000.1
02.01.2018 01:00:00.000 GMT+1200,14740.7563,14740.7563,14740.7563,14740.7563,10000.1
03.01.2018 01:00:00.000 GMT+1200,15134.6513,15134.6513,15134.6513,15134.6513,10000.1
04.01.2018 01:00:00.000 GMT+1200,15155.2263,15155.2263,15155.2263,15155.2263,10000.1
05.01.2018 01:00:00.000 GMT+1200,16937.1738,16937.1738,16937.1738,16937.1738,10000.1
06.01.2018 01:00:00.000 GMT+1200,17135.8363,17135.8363,17135.8363,17135.8363,10000.1
07.01.2018 01:00:00.000 GMT+1200,16178.495,16178.495,16178.495,16178.495,10000.1
08.01.2018 01:00:00.000 GMT+1200,14970.3575,14970.3575,14970.3575,14970.3575,10000.1
09.01.2018 01:00:00.000 GMT+1200,14439.4738,14439.4738,14439.4738,14439.4738,10000.1
10.01.2018 01:00:00.000 GMT+1200,14890.7225,14890.7225,14890.7225,14890.7225,10000.1
11.01.2018 01:00:00.000 GMT+1200,13287.26,13287.26,13287.26,13287.26,10000.1
12.01.2018 01:00:00.000 GMT+1200,13812.715,13812.715,13812.715,13812.715,10000.1
13.01.2018 01:00:00.000 GMT+1200,14188.785,14188.785,14188.785,14188.785,10000.1
14.01.2018 01:00:00.000 GMT+1200,13619.0288,13619.0288,13619.0288,13619.0288,10000.1
15.01.2018 01:00:00.000 GMT+1200,13585.9013,13585.9013,13585.9013,13585.9013,10000.1
16.01.2018 01:00:00.000 GMT+1200,11348.02,11348.02,11348.02,11348.02,10000.1
17.01.2018 01:00:00.000 GMT+1200,11141.2488,11141.2488,11141.2488,11141.2488,10000.1
18.01.2018 01:00:00.000 GMT+1200,11250.6475,11250.6475,11250.6475,11250.6475,10000.1
19.01.2018 01:00:00.000 GMT+1200,11514.925,11514.925,11514.925,11514.925,10000.1
20.01.2018 01:00:00.000 GMT+1200,12759.6413,12759.6413,12759.6413,12759.6413,10000.1
21.01.2018 01:00:00.000 GMT+1200,11522.8588,11522.8588,11522.8588,11522.8588,10000.1
22.01.2018 01:00:00.000 GMT+1200,10772.15,10772.15,10772.15,10772.15,10000.1
23.01.2018 01:00:00.000 GMT+1200,10839.8263,10839.8263,10839.8263,10839.8263,10000.1
24.01.2018 01:00:00.000 GMT+1200,11399.52,11399.52,11399.52,11399.52,10000.1
25.01.2018 01:00:00.000 GMT+1200,11137.2375,11137.2375,11137.2375,11137.2375,10000.1
26.01.2018 01:00:00.000 GMT+1200,11090.0638,11090.0638,11090.0638,11090.0638,10000.1
27.01.2018 01:00:00.000 GMT+1200,11407.1538,11407.1538,11407.1538,11407.1538,10000.1
28.01.2018 01:00:00.000 GMT+1200,11694.4675,11694.4675,11694.4675,11694.4675,10000.1
29.01.2018 01:00:00.000 GMT+1200,11158.3938,11158.3938,11158.3938,11158.3938,10000.1
30.01.2018 01:00:00.000 GMT+1200,10034.9975,10034.9975,10034.9975,10034.9975,10000.1
31.01.2018 01:00:00.000 GMT+1200,10166.5063,10166.5063,10166.5063,10166.5063,10000.1
01.02.2018 01:00:00.000 GMT+1200,9052.5763,9052.5763,9052.5763,9052.5763,10000.1
02.02.2018 01:00:00.000 GMT+1200,8827.63,8827.63,8827.63,8827.63,10000.1
03.02.2018 01:00:00.000 GMT+1200,9224.3913,9224.3913,9224.3913,9224.3913,10000.1
04.02.2018 01:00:00.000 GMT+1200,8186.6488,8186.6488,8186.6488,8186.6488,10000.1
05.02.2018 01:00:00.000 GMT+1200,6914.26,6914.26,6914.26,6914.26,10000.1
06.02.2018 01:00:00.000 GMT+1200,7700.3863,7700.3863,7700.3863,7700.3863,10000.1
07.02.2018 01:00:00.000 GMT+1200,7581.8038,7581.8038,7581.8038,7581.8038,10000.1
08.02.2018 01:00:00.000 GMT+1200,8237.2363,8237.2363,8237.2363,8237.2363,10000.1
09.02.2018 01:00:00.000 GMT+1200,8689.8388,8689.8388,8689.8388,8689.8388,10000.1
10.02.2018 01:00:00.000 GMT+1200,8556.6125,8556.6125,8556.6125,8556.6125,10000.1
11.02.2018 01:00:00.000 GMT+1200,8070.7963,8070.7963,8070.7963,8070.7963,10000.1
12.02.2018 01:00:00.000 GMT+1200,8891.2125,8891.2125,8891.2125,8891.2125,10000.1
13.02.2018 01:00:00.000 GMT+1200,8516.2438,8516.2438,8516.2438,8516.2438,10000.1
14.02.2018 01:00:00.000 GMT+1200,9477.84,9477.84,9477.84,9477.84,10000.1
15.02.2018 01:00:00.000 GMT+1200,10016.4888,10016.4888,10016.4888,10016.4888,10000.1
16.02.2018 01:00:00.000 GMT+1200,10178.7125,10178.7125,10178.7125,10178.7125,10000.1
17.02.2018 01:00:00.000 GMT+1200,11092.1475,11092.1475,11092.1475,11092.1475,10000.1
18.02.2018 01:00:00.000 GMT+1200,10396.63,10396.63,10396.63,10396.63,10000.1
19.02.2018 01:00:00.000 GMT+1200,11159.7238,11159.7238,11159.7238,11159.7238,10000.1
20.02.2018 01:00:00.000 GMT+1200,11228.2413,11228.2413,11228.2413,11228.2413,10000.1
21.02.2018 01:00:00.000 GMT+1200,10456.1725,10456.1725,10456.1725,10456.1725,10000.1
22.02.2018 01:00:00.000 GMT+1200,9830.4263,9830.4263,9830.4263,9830.4263,10000.1
23.02.2018 01:00:00.000 GMT+1200,10149.4625,10149.4625,10149.4625,10149.4625,10000.1
24.02.2018 01:00:00.000 GMT+1200,9682.3825,9682.3825,9682.3825,9682.3825,10000.1
25.02.2018 01:00:00.000 GMT+1200,9586.46,9586.46,9586.46,9586.46,10000.1
26.02.2018 01:00:00.000 GMT+1200,10313.0825,10313.0825,10313.0825,10313.0825,10000.1
27.02.2018 01:00:00.000 GMT+1200,10564.4188,10564.4188,10564.4188,10564.4188,10000.1
28.02.2018 01:00:00.000 GMT+1200,10309.6413,10309.6413,10309.6413,10309.6413,10000.1
01.03.2018 01:00:00.000 GMT+1200,10907.59,10907.59,10907.59,10907.59,10000.1
02.03.2018 01:00:00.000 GMT+1200,11019.5213,11019.5213,11019.5213,11019.5213,10000.1
03.03.2018 01:00:00.000 GMT+1200,11438.6513,11438.6513,11438.6513,11438.6513,10000.1
04.03.2018 01:00:00.000 GMT+1200,11479.7313,11479.7313,11479.7313,11479.7313,10000.1
05.03.2018 01:00:00.000 GMT+1200,11432.9825,11432.9825,11432.9825,11432.9825,10000.1
06.03.2018 01:00:00.000 GMT+1200,10709.5275,10709.5275,10709.5275,10709.5275,10000.1
07.03.2018 01:00:00.000 GMT+1200,9906.8,9906.8,9906.8,9906.8,10000.1
08.03.2018 01:00:00.000 GMT+1200,9299.2838,9299.2838,9299.2838,9299.2838,10000.1
09.03.2018 01:00:00.000 GMT+1200,9237.05,9237.05,9237.05,9237.05,10000.1
10.03.2018 01:00:00.000 GMT+1200,8787.1638,8787.1638,8787.1638,8787.1638,10000.1
11.03.2018 01:00:00.000 GMT+1200,9532.7413,9532.7413,9532.7413,9532.7413,10000.1
12.03.2018 01:00:00.000 GMT+1200,9118.2713,9118.2713,9118.2713,9118.2713,10000.1
13.03.2018 01:00:00.000 GMT+1200,9144.1475,9144.1475,9144.1475,9144.1475,10000.1
14.03.2018 01:00:00.000 GMT+1200,8196.8975,8196.8975,8196.8975,8196.8975,10000.1
15.03.2018 01:00:00.000 GMT+1200,8256.9938,8256.9938,8256.9938,8256.9938,10000.1
16.03.2018 01:00:00.000 GMT+1200,8269.3275,8269.3275,8269.3275,8269.3275,10000.1
17.03.2018 01:00:00.000 GMT+1200,7862.1088,7862.1088,7862.1088,7862.1088,10000.1
18.03.2018 01:00:00.000 GMT+1200,8196.0225,8196.0225,8196.0225,8196.0225,10000.1
19.03.2018 01:00:00.000 GMT+1200,8594.1913,8594.1913,8594.1913,8594.1913,10000.1
20.03.2018 01:00:00.000 GMT+1200,8915.9038,8915.9038,8915.9038,8915.9038,10000.1
21.03.2018 01:00:00.000 GMT+1200,8895.4,8895.4,8895.4,8895.4,10000.1
22.03.2018 01:00:00.000 GMT+1200,8712.8913,8712.8913,8712.8913,8712.8913,10000.1
23.03.2018 01:00:00.000 GMT+1200,8918.7438,8918.7438,8918.7438,8918.7438,10000.1
24.03.2018 01:00:00.000 GMT+1200,8535.8938,8535.8938,8535.8938,8535.8938,10000.1
25.03.2018 01:00:00.000 GMT+1200,8449.835,8449.835,8449.835,8449.835,10000.1
26.03.2018 01:00:00.000 GMT+1200,8138.3363,8138.3363,8138.3363,8138.3363,10000.1
27.03.2018 01:00:00.000 GMT+1200,7790.1575,7790.1575,7790.1575,7790.1575,10000.1
28.03.2018 01:00:00.000 GMT+1200,7937.205,7937.205,7937.205,7937.205,10000.1
29.03.2018 01:00:00.000 GMT+1200,7086.4875,7086.4875,7086.4875,7086.4875,10000.1
30.03.2018 01:00:00.000 GMT+1200,6844.3213,6844.3213,6844.3213,6844.3213,10000.1
31.03.2018 01:00:00.000 GMT+1200,6926.0175,6926.0175,6926.0175,6926.0175,10000.1
01.04.2018 01:00:00.000 GMT+1200,6816.74,6816.74,6816.74,6816.74,10000.1
02.04.2018 01:00:00.000 GMT+1200,7049.7938,7049.7938,7049.7938,7049.7938,10000.1
03.04.2018 01:00:00.000 GMT+1200,7417.8875,7417.8875,7417.8875,7417.8875,10000.1
04.04.2018 01:00:00.000 GMT+1200,6789.3013,6789.3013,6789.3013,6789.3013,10000.1
05.04.2018 01:00:00.000 GMT+1200,6774.7513,6774.7513,6774.7513,6774.7513,10000.1
06.04.2018 01:00:00.000 GMT+1200,6620.4088,6620.4088,6620.4088,6620.4088,10000.1
07.04.2018 01:00:00.000 GMT+1200,6896.2813,6896.2813,6896.2813,6896.2813,10000.1
08.04.2018 01:00:00.000 GMT+1200,7022.7088,7022.7088,7022.7088,7022.7088,10000.1
09.04.2018 01:00:00.000 GMT+1200,6773.9388,6773.9388,6773.9388,6773.9388,10000.1
10.04.2018 01:00:00.000 GMT+1200,6830.9038,6830.9038,6830.9038,6830.9038,10000.1
11.04.2018 01:00:00.000 GMT+1200,6939.55,6939.55,6939.55,6939.55,10000.1
12.04.2018 01:00:00.000 GMT+1200,7916.3725,7916.3725,7916.3725,7916.3725,10000.1
13.04.2018 01:00:00.000 GMT+1200,7889.2313,7889.2313,7889.2313,7889.2313,10000.1
14.04.2018 01:00:00.000 GMT+1200,8003.6813,8003.6813,8003.6813,8003.6813,10000.1
15.04.2018 01:00:00.000 GMT+1200,8357.0375,8357.0375,8357.0375,8357.0375,10000.1
16.04.2018 01:00:00.000 GMT+1200,8051.345,8051.345,8051.345,8051.345,10000.1
17.04.2018 01:00:00.000 GMT+1200,7890.15,7890.15,7890.15,7890.15,10000.1
18.04.2018 01:00:00.000 GMT+1200,8163.69,8163.69,8163.69,8163.69,10000.1
19.04.2018 01:00:00.000 GMT+1200,8273.7413,8273.7413,8273.7413,8273.7413,10000.1
20.04.2018 01:00:00.000 GMT+1200,8863.5025,8863.5025,8863.5025,8863.5025,10000.1
21.04.2018 01:00:00.000 GMT+1200,8917.5963,8917.5963,8917.5963,8917.5963,10000.1
22.04.2018 01:00:00.000 GMT+1200,8792.83,8792.83,8792.83,8792.83,10000.1
23.04.2018 01:00:00.000 GMT+1200,8938.3038,8938.3038,8938.3038,8938.3038,10000.1
24.04.2018 01:00:00.000 GMT+1200,9652.1563,9652.1563,9652.1563,9652.1563,10000.1
25.04.2018 01:00:00.000 GMT+1200,8864.0875,8864.0875,8864.0875,8864.0875,10000.1
26.04.2018 01:00:00.000 GMT+1200,9278.9975,9278.9975,9278.9975,9278.9975,10000.1
27.04.2018 01:00:00.000 GMT+1200,8978.3325,8978.3325,8978.3325,8978.3325,10000.1
28.04.2018 01:00:00.000 GMT+1200,9342.4713,9342.4713,9342.4713,9342.4713,10000.1
29.04.2018 01:00:00.000 GMT+1200,9392.0313,9392.0313,9392.0313,9392.0313,10000.1
30.04.2018 01:00:00.000 GMT+1200,9244.3225,9244.3225,9244.3225,9244.3225,10000.1
01.05.2018 01:00:00.000 GMT+1200,9067.715,9067.715,9067.715,9067.715,10000.1
02.05.2018 01:00:00.000 GMT+1200,9219.8638,9219.8638,9219.8638,9219.8638,10000.1
03.05.2018 01:00:00.000 GMT+1200,9734.675,9734.675,9734.675,9734.675,10000.1
04.05.2018 01:00:00.000 GMT+1200,9692.7175,9692.7175,9692.7175,9692.7175,10000.1
05.05.2018 01:00:00.000 GMT+1200,9826.5975,9826.5975,9826.5975,9826.5975,10000.1
06.05.2018 01:00:00.000 GMT+1200,9619.1438,9619.1438,9619.1438,9619.1438,10000.1
07.05.2018 01:00:00.000 GMT+1200,9362.5338,9362.5338,9362.5338,9362.5338,10000.1
08.05.2018 01:00:00.000 GMT+1200,9180.1588,9180.1588,9180.1588,9180.1588,10000.1
09.05.2018 01:00:00.000 GMT+1200,9306,9306,9306,9306,10000.1
10.05.2018 01:00:00.000 GMT+1200,9014.615,9014.615,9014.615,9014.615,10000.1
11.05.2018 01:00:00.000 GMT+1200,8406.175,8406.175,8406.175,8406.175,10000.1
12.05.2018 01:00:00.000 GMT+1200,8467.6563,8467.6563,8467.6563,8467.6563,10000.1
13.05.2018 01:00:00.000 GMT+1200,8688.0288,8688.0288,8688.0288,8688.0288,10000.1
14.05.2018 01:00:00.000 GMT+1200,8675.2063,8675.2063,8675.2063,8675.2063,10000.1
15.05.2018 01:00:00.000 GMT+1200,8474.2388,8474.2388,8474.2388,8474.2388,10000.1
16.05.2018 01:00:00.000 GMT+1200,8340.2988,8340.2988,8340.2988,8340.2988,10000.1
17.05.2018 01:00:00.000 GMT+1200,8058.6038,8058.6038,8058.6038,8058.6038,10000.1
18.05.2018 01:00:00.000 GMT+1200,8240.725,8240.725,8240.725,8240.725,10000.1
19.05.2018 01:00:00.000 GMT+1200,8234.1525,8234.1525,8234.1525,8234.1525,10000.1
20.05.2018 01:00:00.000 GMT+1200,8520.8125,8520.8125,8520.8125,8520.8125,10000.1
21.05.2018 01:00:00.000 GMT+1200,8395.2325,8395.2325,8395.2325,8395.2325,10000.1
22.05.2018 01:00:00.000 GMT+1200,7983.5175,7983.5175,7983.5175,7983.5175,10000.1
23.05.2018 01:00:00.000 GMT+1200,7502.5588,7502.5588,7502.5588,7502.5588,10000.1
24.05.2018 01:00:00.000 GMT+1200,7578.6913,7578.6913,7578.6913,7578.6913,10000.1
25.05.2018 01:00:00.000 GMT+1200,7460.6938,7460.6938,7460.6938,7460.6938,10000.1
26.05.2018 01:00:00.000 GMT+1200,7334.1638,7334.1638,7334.1638,7334.1638,10000.1
